X;Y;facility_id;facility_name;facility_other_names;sub_site_name;sub_site_other_names;facility_type;primary_commodity;commodities_products;facility_equipment;production_start;production_end;activity_status;activity_status_year;surface_area_sq_km;concession_area_sq_km;country;GID_0;GID_1;GID_2;GID_3;GID_4;source_id;comment;;;;;
-77.24285614;17.90012828;COM00589.00;Jamalco;;;;Mine, Refinery;Aluminium;Bauxite, Alumina;Open pit;1963;;;;;;Jamaica;JAM;JAM.1_1 ;;;;;;;;;;
120.9394975;-30.72636039;COM00590.00;Jaurdi;;;;Mine;Gold;Gold;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.28_1;;;det_1491;;;;;;
148.9307132;-23.3910754;COM00591.00;Jellinbah;Jellinbah East;;;Mine;Coal;Metallurgical coal, Thermal coal;;;;;;;;Australia;AUS;AUS.7_1;AUS.7.16_1;;;det_1115;;;;;;
-115.9054828;41.40759523;COM00592.00;Jerritt Canyon;;;;Mine;Gold;Gold;;;;;;;;United States of America;USA;USA.29_1;USA.29.5_1;;;det_1061;;;;;;
-96.24884471;31.42251756;COM00593.00;Jewett;;;;Mine;Coal;Lignite;;1985;2017;;;;;United States of America;USA;USA.44_1;USA.44.147_1;;;det_1427;;;;;;
84.03955581;21.80611344;COM00594.00;Jharsuguda Aluminium Smelter;;;;Smelter;Processing;Aluminium, Aluminium ingot, Aluminium billet, Aluminium wire rod, Aluminium slab;;2009;;;;;;India;IND;IND.26_1;IND.26.14_1;IND.26.14.1_1;;det_1307;;;;;;
120.0619277;-23.36919207;COM00597.00;Jimblebar;;;;Mine;Iron;Iron;Open pit;1989;;;;;;Australia;AUS;AUS.11_1;AUS.11.46_1;;;det_1135;;;;;;
97.94590069;39.33918626;COM00598.00;Jingtieshan;;;;Mine;Other mine;Iron ore;;;;;;;;China;CHN;CHN.5_1;CHN.5.14_1;CHN.5.14.5_1;;det_1366;;;;;;
-43.12900468;-19.82829202;COM00600.00;Joao Monlevade;;;;Smelter, Refinery;Processing;Steel, wire rod;;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.414_1;BRA.13.414.1_1;;det_1221;;;;;;
-82.87560259;37.43238505;COM00601.00;Jones Fork Complex;;;;Mine;Coal;Coal;Underground, Surface;1992;;;;;;United States of America;USA;USA.18_1;USA.18.60_1;;;det_1419;;;;;;
-71.17746147;48.42595008;COM00602.00;Jonquiere;;;;Refinery;Processing;Alumina;;;;;;;;Canada;CAN;CAN.11_1;CAN.11.53_1;CAN.11.53.4_1;;det_1065;;;;;;
-74.8046796;-12.93984417;COM00603.00;Julcani;;;;Mine;Silver;Gold, Silver, Lead, Copper;Underground;1953;;;;;;Peru;PER;PER.9_1;PER.9.2_1;PER.9.2.3_1;;det_1336;;;;;;
154.0274424;61.1585791;COM00604.00;Julietta;;;;Mine;Other mine;Gold;;;;;;;;Russian Federation;RUS;RUS.40_1;RUS.40.4_1;RUS.40.4.1_1;;det_1056;;;;;;
120.6199355;-26.35856047;COM00605.00;Jundee;;;;Mine;Gold;Gold;Open pit, Underground;;;;;;;Australia;AUS;AUS.11_1;AUS.11.133_1;;;det_1012;;;;;;
-81.68716479;37.94126343;COM00606.00;Jupiter;;;;Mine;Other mine;Coal;Surface, Underground;;2008;;;;;United States of America;USA;USA.49_1;USA.49.3_1;;;det_1398;;;;;;
-56.0978627;-2.169972771;COM00607.00;Juruti;;;;Mine;Aluminium;Bauxite;Open pit;2009;;;;;;Brazil;BRA;BRA.14_1;BRA.14.62_1;BRA.14.62.1_1;;det_1270;;;;;;
-81.48602896;37.5036643;COM00608.00;Justice Energy;;;;Mine;Coal;Coking coal, Thermal coal;Underground;;;;;;;United States of America;USA;USA.49_1;USA.49.55_1;;;det_1563;;;;;;
30.54125854;-2.890191824;COM00609.00;Kabanga;;;;Mine;Other mine;Gold;;;;;;;;Tanzania;TZA;TZA.6_1;TZA.6.9_1;TZA.6.9.1_1;;det_1035;;;;;;
59.50624631;58.75658313;COM00610.00;Kachkanar GOK;EVRAZ KGOK, KGOK;;;Mine;Iron;Iron ore;Open pit;;;;;;;Russian Federation;RUS;RUS.66_1;RUS.66.16_1;RUS.66.16.1_1;;det_1554;;;;;;
59.49721001;58.77296172;COM00610.00;Kachkanar GOK;EVRAZ KGOK, KGOK;;;Mine;Iron;Iron ore;Open pit;;;;;;;Russian Federation;RUS;RUS.66_1;RUS.66.16_1;RUS.66.16.1_1;;det_1554;;;;;;
121.5055958;-30.77763257;COM00611.00;Kalgoorlie;Super Pit, KCGM, Kalgoorlie Consolidated Gold Mines Pty Ltd;;;Mine;Gold;Gold;Open pit, Underground;1989;;;;;;Australia;AUS;AUS.11_1;AUS.11.61_1;;;det_1004;Not to be mistaken for the Kalgoorlie Smelter;;;;;
121.4815727;-30.74644726;COM00611.00;Kalgoorlie;Super Pit, KCGM, Kalgoorlie Consolidated Gold Mines Pty Ltd;;;Mine;Gold;Gold;Open pit, Underground;1989;;;;;;Australia;AUS;AUS.11_1;AUS.11.61_1;;;det_1004;Not to be mistaken for the Kalgoorlie Smelter;;;;;
121.4859552;-30.87276845;COM00612.00;Kalgoorlie Smelter;;;;Smelter;Processing;Nickel matte;Smelter;;;;;;;Australia;AUS;AUS.11_1;AUS.11.61_1;;;det_1135;Not to be mistaken for the Kalgoorlie Gold mine!;;;;;
-81.5541242;38.15829782;COM00613.00;Kanawha Eagle;Guyan;;;Mine;Coal;Thermal coal, Metallurgical coal;Underground;;;;;;;United States of America;USA;USA.49_1;USA.49.20_1;;;det_1397;;;;;;
32.43456934;67.19572158;COM00614.00;Kandalaksha Aluminium Smelter;;;;Smelter;Processing;Aluminium, Aluminium billets, wire rod;;1951;;;;;;Russian Federation;RUS;RUS.45_1;RUS.45.2_1;RUS.45.2.1_1;;det_1298;;;;;;
28.6719846;-26.18744947;COM00615.00;Kangala;Kangala Colliery;;;Mine;Coal;Thermal coal;Open pit;2014;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.6_1;ZAF.6.3.6.7_1;det_1546;;;;;;
129.9538094;62.35146046;COM00616.00;Kangalassky;;;;Mine;Coal;Thermal coal;Open pit;1962;;;;;7.7;Russian Federation;RUS;RUS.60_1;RUS.60.36_1;RUS.60.36.1_1;;det_1561;Part of Yakutugol JSHC;;;;;
121.5760837;-30.60492494;COM00617.00;Kanowna Belle;Kanowa;;;Mine;Gold;Gold;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.61_1;;;det_1037;;;;;;
26.43383489;-12.09119003;COM00618.00;Kansanshi;;;;Mine, Smelter;Copper;Copper, Gold, Copper cathode;High pressure leaching;;;;;;;Zambia;ZMB;ZMB.7_1;ZMB.7.6_1;;;det_1089;;;;;;
73.1151715;49.86149266;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.96649504;49.80608424;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.89510455;49.77311521;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.75831184;49.68672224;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.564176;49.75013762;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.52165754;49.72494287;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.61738571;49.76537946;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
72.59475712;49.7903833;COM00619.00;Karaganda;;;;Mine;Coal;Coking coal, Thermal coal;Underground;1996;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.1_1 ;;;;;;;;;
86.5982616;54.13918945;COM00620.00;Karagaylinskoye;;;;Mine;Coal;Coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.24_1;RUS.27.24.1_1;;det_1574;;;;;;
86.82605035;54.3355438;COM00621.00;Karakansky-South;;;;Mine;Coal;Coal;Open pit;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.3_1;RUS.27.3.1_1;;det_1573;;;;;;
30.68302121;64.6794866;COM00622.00;Karelsky Okatysh;Kostomukshinsky;;;Mine;Iron;Iron, Iron concentrate, Iron ore pellets;;1982;;;;;;Russian Federation;RUS;RUS.26_1;RUS.26.8_1;RUS.26.8.1_1;;det_1247;;;;;;
-58.76009944;5.449733476;COM00623.00;Karouni;;;;Mine;Gold;Gold;Open pit;;;;;;;Guyana;GUY;GUY.2_1;GUY.2.8_1;;;det_1463;;;;;;
25.39626932;-10.67812498;COM00624.00;Katanga Mining Complex;;;;Mine;Copper;Copper, Cobalt;Underground, Open pit;;;;;;;DR Congo;COD;COD.15_1;COD.15.6_1;;;det_1177;Website not available anymore (07/2020);;;;;
25.38565349;-10.72438012;COM00624.00;Katanga Mining Complex;;;;Mine;Copper;Copper, Cobalt;Underground, Open pit;;;;;;;DR Congo;COD;COD.15_1;COD.15.6_1;;;det_1177;Website not available anymore (07/2020);;;;;
74.69223895;26.53546024;COM00625.00;Kayad;;;;Mine;Zinc;Lead, Zinc;Underground;2014;;;;;;India;IND;IND.29_1;IND.29.1_1;IND.29.1.1_1;;det_1307;;;;;;
-110.2965153;36.44268633;COM00626.00;Kayenta;;;;Mine;Coal;Thermal coal;Surface;;2019;;;;;United States of America;USA;USA.3_1;USA.3.10_1;;;det_1390;;;;;;
69.25961827;53.43072091;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
70.22443845;48.27669408;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
82.61636462;49.98647192;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
83.36400801;50.26045615;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
83.58903856;50.36673704;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
83.53884828;50.35662351;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
83.68528955;50.38483218;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
84.29521939;49.74039381;COM00627.00;Kazzinc;;;;Region;Zinc;Zinc, Lead, Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.2_1 ;;;;;;;;;;
-93.0670219;47.41219083;COM00628.00;Keetac;Keewatin;;;Mine;Iron;Iron, Iron ore pellets;Open pit, Pellet plant;;;;;;;United States of America;USA;USA.24_1;USA.24.70_1;;;det_1254;;;;;;
115.4379745;-0.040833022;COM00629.00;Kelian;;;;Mine;Gold;Gold;;;;;;;;Indonesia;IDN;IDN.15_1;IDN.15.5_1;IDN.15.5.7_1;IDN.15.5.7.11_1;det_1074;;;;;;
-110.6142716;41.72588782;COM00630.00;Kemmerer;;;;Mine;Coal;Sub-bituminous coal;Surface;1950;;;;;;United States of America;USA;USA.51_1;USA.51.12_1;;;det_1431;;;;;;
-135.0571353;58.84935992;COM00631.00;Kensington;;;;Mine;Gold;Gold;Underground;2010;;;;;;United States of America;USA;USA.2_1;USA.2.10_1;;;det_1477;;;;;;
76.10364883;49.40423042;COM00632.00;Kentobe;;;;Mine;Iron;Iron;Open pit;1983;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.4_1;;;det_1218;;;;;;
148.3665313;-23.23495477;COM00633.00;Kestrel;;;;Mine;Coal;Thermal coal, Hard coking coal;;;;;;;;Australia;AUS;AUS.7_1;AUS.7.16_1;;;det_1065;;;;;;
-118.6055836;48.67350524;COM00634.00;Kettle River;Kettle river - Buckhorn;;;Mine;Gold;Gold;;;2017;;;;;United States of America;USA;USA.48_1;USA.48.10_1;;;det_1054;Inactive between november 2005 and 2008;;;;;
26.9280636;67.69405933;COM00635.00;Kevitsa;;;;Mine;Nickel;Nickel, Copper, Gold, Platinum, Palladium, Cobalt;Open pit;;;;;;;Finland;FIN;FIN.2_1;FIN.2.1_1;FIN.2.1.3_1;FIN.2.1.3.2_1;det_1124;;;;;;
-81.43620034;37.4494036;COM00636.00;Keystone;;;;Mine;Coal;Coking coal, Thermal coal;Underground, Open pit;;;;;;;United States of America;USA;USA.49_1;USA.49.27_1;;;det_1563;;;;;;
91.45239405;53.19952078;COM00637.00;Khakas Aluminium Smelter;;;;Smelter;Processing;Aluminium, Aluminium alloys;;2006;;;;;;Russian Federation;RUS;RUS.29_1;RUS.29.2_1;RUS.29.2.1_1;;det_1296;;;;;;
23.0101883;-27.86732177;COM00638.00;Khumani;Bruce 544, King 561, Mokaning 560, BKM Project,;;;Mine;Iron;Iron;Open pit;2008;;;;;;South Africa;ZAF;ZAF.8_1;ZAF.8.2_1;ZAF.8.2.2_1;ZAF.8.2.2.3_1;det_1264;;;;;;
29.0040029;-26.12380797;COM00639.00;Khutala;;;;Mine;Coal;Thermal coal;;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.3_1;ZAF.6.3.3.24_1;det_1136;;;;;;
29.23643789;-26.04962366;COM00640.00;Khwezela;;;;Mine;Coal;Thermal coal;;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.3_1;ZAF.6.3.3.11_1;det_1103;;;;;;
29.167017;-25.91843779;COM00640.00;Khwezela;;;;Mine;Coal;Thermal coal;;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.3_1;ZAF.6.3.3.11_1;det_1103;;;;;;
88.4712955;55.03858603;COM00641.00;Kia-Shaltyr;Kiya Shaltyr Nepheline Syenite;;;Mine;Other mine;Nepheline ore;Open pit;1963;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.29_1;RUS.27.29.1_1;;det_1285;;;;;;
29.593222;3.113750026;COM00642.00;Kibali;;;;Mine;Gold;Gold;Open pit, Underground;;;;;;;DR Congo;COD;COD.5_1;COD.5.10_1;;;det_1024;;;;;;
-81.3732571;48.69004653;COM00643.00;Kidd;Kidd Creek;;;Mine, Refinery;Copper;Zinc, Copper, Silver, Refined Zinc;Underground;;;;;;;Canada;CAN;CAN.9_1;CAN.9.5_1;CAN.9.5.23_1;;det_1178;;;;;;
115.865002;-1.9265599;COM00644.00;Kideco;PT Kideco Jaya Agung;;;Mine;Coal;Sub-bituminous coal;Open pit;1982;;;;;509.21;Indonesia;IDN;IDN.15_1;IDN.15.10_1;IDN.15.10.2_1;IDN.15.10.2.7_1;det_1514;;;;;;
104.4843338;1.084778309;COM00645.00;Kijang;;;;Mine;Aluminium;Bauxite;;;2009;;;;;Indonesia;IDN;IDN.16_1;IDN.16.2_1;IDN.16.2.8_1;IDN.16.2.8.1_1;det_1311;;;;;;
101.7256592;-1.408611246;COM00646.00;KIM BLOK;PT Kuansing Inti Makmur dan Entitas Anak, KIM;;;Mine;Coal;Thermal coal;Open pit;;;;;;26.1;Indonesia;IDN;IDN.8_1;IDN.8.2_1;IDN.8.2.7_1;IDN.8.2.7.7_1;det_1528;;;;;;
-13.13158478;9.882891373;COM00647.00;Kindia;;;;Mine;Aluminium;Bauxite;;;;;;;;Guinea;GIN;GIN.5_1;GIN.5.4_1;GIN.5.4.7_1;;det_1282;;;;;;
27.9701715;-12.24881817;COM00648.00;Kinsenda;;;;Mine;Copper;Copper;Underground;2018;;;;;;DR Congo;COD;COD.3_1;COD.3.9_1;;;det_1449;;;;;;
27.5664997;-11.36337717;COM00649.00;Kinsevere;;;;Mine;Copper;Copper, Copper cathode;Open pit, HMS, SX-EW;2007;;;;;;DR Congo;COD;COD.3_1;COD.3.3_1;;;det_1098;;;;;;
115.1868918;-3.861124974;COM00650.00;Kintap;;;;Mine;Coal;Sub-bituminous coal;Open pit;;;;;;;Indonesia;IDN;IDN.13_1;IDN.13.12_1;IDN.13.12.6_1;IDN.13.12.6.5_1;det_1510;Part of Bumi's subsidiary PT Arutmin Indonesia (Arutmin);;;;;
27.10071228;-11.24926514;COM00651.00;Kipoi;;;;Mine;Copper;Copper, Copper cathode;Open pit, SX-EW plant;2011;;;;;;DR Congo;COD;COD.3_1;COD.3.1_1;;;det_1483;SX-EW plant comissioned in 2014;;;;;
20.1806473;67.84125023;COM00652.00;Kiruna;Division North, Northern Division;;;Mine;Iron;Iron, Iron ore pellets;Underground;;;;;;;Sweden;SWE;SWE.10_1;SWE.10.9_1;;;det_1232;;;;;;
86.63941354;54.03079056;COM00653.00;Kiselevsky;;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.24_1;RUS.27.24.1_1;;det_1569;;;;;;
-128.6968218;54.00206649;COM00654.00;Kitimat;;;;Smelter;Processing;Aluminium;;1954;;;;;;Canada;CAN;CAN.2_1;CAN.2.15_1;CAN.2.15.19_1;;det_1065;;;;;;
25.4018368;67.91450803;COM00655.00;Kittila;;;;Mine;Gold;Gold, Silver;Open pit, Underground;2009;;;;;;Finland;FIN;FIN.2_1;FIN.2.1_1;FIN.2.1.6_1;FIN.2.1.6.2_1;det_1352;;;;;;
29.0334321;-26.05275377;COM00656.00;Klipspruit;;;;Mine;Coal;Thermal coal;;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.3_1;ZAF.6.3.3.24_1;det_1136;;;;;;
27.66055;-26.40241147;COM00657.00;Kloof;;;;Mine;Gold;Gold;Underground, Open pit;;;;;;;South Africa;ZAF;ZAF.3_1;ZAF.3.5_1;ZAF.3.5.4_1;ZAF.3.5.4.1_1;det_1092;;;;;;
37.56710306;51.2898234;COM00658.00;KMAruda;;;;Mine;Iron;Iron ore;Underground;;;;;;;Russian Federation;RUS;RUS.7_1;RUS.7.9_1;RUS.7.9.1_1;;det_1577;;;;;;
-82.80283329;37.32149395;COM00659.00;Knott County mines;Calvary;;;Mine;Coal;Coal;Underground;;;;;;;United States of America;USA;USA.18_1;USA.18.60_1;;;det_1405;;;;;;
23.05791474;63.8616327;COM00660.00;Kokkola;;;;Smelter;Processing;Zinc, Zinc alloys;;;;;;;;Finland;FIN;FIN.5_1;FIN.5.2_1;FIN.5.2.2_1;FIN.5.2.2.4_1;det_1124;;;;;;
22.9638704;-28.38082567;COM00661.00;Kolomela;;;;Mine;Iron;Iron ore;;;;;;;;South Africa;ZAF;ZAF.8_1;ZAF.8.5_1;ZAF.8.5.6_1;ZAF.8.5.6.5_1;det_1103;;;;;;
25.40165659;-10.71098585;COM00662.00;Kolwezi;La Compagnie Minière de Musonoie Global SAS, Noyka;;;Mine;Copper;Copper;Open Pit;2017;;;;;3.36;DR Congo;COD;COD.15_1;COD.15.6_1;;;det_1323;;;;;;
38.40040476;48.14824853;COM00663.00;Komsomolets Donbassa;;;;Mine;Coal;Coal;Underground;;;;;;;Ukraine;UKR;UKR.6_1;UKR.6.37_1;;;det_1585;;;;;;
164.7285964;-21.00665737;COM00664.00;Koniambo;;;;Mine;Nickel;Nickel;;;;;;;;New Caledonia;NCL;NCL.2_1;NCL.2.18_1;;;det_1178;;;;;;
123.7573596;-16.13154097;COM00665.00;Koolan Island;;;;Mine;Iron;Iron ore;Open pit;1965;;;;;;Australia;AUS;AUS.11_1;AUS.11.40_1;;;det_1502;;;;;;
119.5192378;-30.82387877;COM00666.00;Koolyanobbing;Mount Jackson, Windarling;;;Mine;Iron;Iron, Iron ore lumps, Iron ore fines;Open pit;;;;;;;Australia;AUS;AUS.11_1;AUS.11.139_1;;;det_1235;;;;;;
29.44499197;-26.09389901;COM00667.00;Koornfontein;;;;Mine;Coal;Thermal coal;Underground;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.4_1;ZAF.6.3.4.26_1;det_1137;;;;;;
26.74495533;-26.98319376;COM00668.00;Kopanang;;;;Mine;Gold;Gold;;;;;;;;South Africa;ZAF;ZAF.2_1;ZAF.2.1_1;ZAF.2.1.3_1;ZAF.2.1.3.17_1;det_1057;;;;;;
82.73782226;22.3989161;COM00669.00;Korba;;;;Refinery, Smelter;Processing;Alumina, Aluminium, Aluminium ingot, wire rod, cold-rolled sheets, cold-rolled coils, hot-rolled sheets;Aluminium smelter, Alumina refinery, Continuous rod casters, ingot casting machine, hot rolling mill, cold rolling mill;;;;;;;India;IND;IND.7_1;IND.7.16_1;IND.7.16.2_1;;det_1307;;;;;;
104.1355793;56.55961287;COM00670.00;Korshunov;;;;Mine;Iron;Iron ore;Open pit;;;;;;;Russian Federation;RUS;RUS.18_1;RUS.18.23_1;RUS.18.23.1_1;;det_1561;;;;;;
103.6806507;57.2598424;COM00670.00;Korshunov;;;;Mine;Iron;Iron ore;Open pit;;;;;;;Russian Federation;RUS;RUS.18_1;RUS.18.23_1;RUS.18.23.1_1;;det_1561;;;;;;
77.78820853;48.60620637;COM00671.00;Kosmurun;;;;Mine;Copper;Copper, Zinc, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.5_1;KAZ.5.2_1;;;det_1123;;;;;;
86.05940633;54.59809576;COM00672.00;Kostromovskaya;OJSC Belon;;;Mine;Coal;Coking coal;Underground;2008;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.7_1 ;;;;;;;;;
86.33970962;54.32470686;COM00672.00;Kostromovskaya;OJSC Belon;;;Mine;Coal;Coking coal;Underground;2008;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.7_1 ;;;;;;;;;
74.9787041;46.98698166;COM00673.00;Kounrad;Konyrat;;;Mine;Copper;Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.2_1;;;det_1123;;;;;;
30.45041919;67.55629085;COM00674.00;Kovdorskiy GOK;;;;Mine;Iron;Iron ore, Phosphate;Open pit;;;;;;;Russian Federation;RUS;RUS.45_1;RUS.45.5_1;RUS.45.5.1_1;;det_1576;;;;;;
39.68411305;48.38978633;COM00675.00;Krasnodon Coal;PrJSC Krasnodon Coal Company, Krasnodonvugillia;;;Mine;Coal;Coking coal;Underground;;;;;;;Ukraine;UKR;UKR.15_1;UKR.15.9_1;;;det_1230;;;;;;
39.58751054;48.38208593;COM00675.00;Krasnodon Coal;PrJSC Krasnodon Coal Company, Krasnodonvugillia;;;Mine;Coal;Coking coal;Underground;;;;;;;Ukraine;UKR;UKR.15_1;UKR.15.9_1;;;det_1230;;;;;;
39.72760836;48.36250087;COM00675.00;Krasnodon Coal;PrJSC Krasnodon Coal Company, Krasnodonvugillia;;;Mine;Coal;Coking coal;Underground;;;;;;;Ukraine;UKR;UKR.15_1;UKR.15.9_1;;;det_1230;;;;;;
87.95410854;53.62835952;COM00676.00;Krasnogorsky;;;;Mine;Coal;Thermal coal, Anthracite;Open pit;1954;;;;;25.2;Russian Federation;RUS;RUS.27_1;RUS.27.20_1;RUS.27.20.1_1;;det_1561;part of Southern Kuzbass Coal Company PJSC;;;;;
93.01978816;56.08517128;COM00677.00;Krasnoyarsk Aluminium Smelter;;;;Smelter;Processing;Aluminium, Aluminium slabs, Aluminium ingots, Aluminium T-bars, Aluminium billets;;1964;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.33_1;RUS.35.33.1_1;;det_1293;;;;;;
94.70022521;55.62790282;COM00678.00;Krasnoyarskkraiugol;Krasnoyarskkraiugol OAO;;;Company;Coal;Coal;;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.1_1 ;;;;;;;;;
94.53198246;55.22163696;COM00678.00;Krasnoyarskkraiugol;Krasnoyarskkraiugol OAO;;;Company;Coal;Coal;;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.1_1 ;;;;;;;;;
96.14488971;56.69509296;COM00678.00;Krasnoyarskkraiugol;Krasnoyarskkraiugol OAO;;;Company;Coal;Coal;;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.1_1 ;;;;;;;;;
29.16642539;-26.20766411;COM00679.00;Kriel;;;;Mine;Coal;Thermal coal;;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.3_1;ZAF.6.3.3.26_1;det_1103;;;;;;
27.3195923;-25.7135632;COM00680.00;Kroondal;;;;Mine;Other (poly)-metallic;PGM;Underground;;;;;;;South Africa;ZAF;ZAF.7_1;ZAF.7.1_1;ZAF.7.1.5_1;ZAF.7.1.5.29_1;det_1092;;;;;;
33.39529049;47.88432638;COM00681.00;Kryvyi Rih;AMKR, Kirova, Kryvorizhstal, PJSC ArcelorMittal Kryvyi Rih, AM Kryvyi Rih;;;Mine, Refinery, Smelter;Iron;Iron, Steel, steel billets, rebars, wire rods, steel angles, merchant steel bar;Open pit, Underground, coke oven batteries, sintering plant, blast furnaces, basic oxygen converters, twin open hearth furnace, continuous billet caster, blooming mill, light section bar mill, wire rod mill;1933;;;;;;Ukraine;UKR;UKR.5_1;UKR.5.8_1;;;det_1219;;;;;;
17.36593403;62.37744702;COM00682.00;KUBAL Aluminium Smelter;Kubikenborg Aluminium AB, Kubikenborg Aluminium;;;Smelter;Processing;Aluminium, Aluminium slabs, Aluminium billets;;1942;;;;;;Sweden;SWE;SWE.19_1;SWE.19.6_1;;;det_1302;;;;;;
121.233817;-30.69949097;COM00683.00;Kundana;;;;Mine;Gold;Gold;Underground;;;;;;;Australia;AUS;AUS.11_1;AUS.11.28_1;;;det_1492;;;;;;
169.5566368;66.78683463;COM00684.00;Kupol;;;;Mine;Gold;Gold, Silver;Underground;;;;;;;Russian Federation;RUS;RUS.12_1;RUS.12.1_1;RUS.12.1.1_1;;det_1049;;;;;;
86.86588129;54.24201545;COM00685.00;Kuprinsky;;;;Mine;Coal;Thermal coal;Open pit;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.24_1;RUS.27.24.1_1;;det_1569;;;;;;
73.3920026;50.26709036;COM00686.00;Kusheki;Kuu-Chekinsky;;;Mine;Coal;Coal;;;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.6_1;;;det_1123;;;;;;
86.09278769;55.55332014;COM00687.00;Kuzbassrazrezugol;;;;Mine;Coal;Coking coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.7_1 ;;;;;;;;;
86.4175526;54.59379455;COM00687.00;Kuzbassrazrezugol;;;;Mine;Coal;Coking coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.7_1 ;;;;;;;;;
86.19446348;54.27375558;COM00687.00;Kuzbassrazrezugol;;;;Mine;Coal;Coking coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.7_1 ;;;;;;;;;
